PC1_bicor	PC1_pvalue	PC2_bicor	PC2_pvalue
PE(C36:3)c	-0.327951081533701	0.000368027433334708	-0.00714053195752916	0.939895854424181
PE(C36:3)d	0.0064777096143146	0.943077080549787	-0.0710904659224733	0.432684648409833
PE(C36:4)a	-0.196043004386927	0.0271795559021492	0.109662789545626	0.219701202834092
PE(C36:4)b	0.529729334109847	0.115296548727187	-0.0134146393305761	0.970660756516023
PE(C38:1)	-0.410107295141239	0.000567592065670942	-0.242909502467824	0.047629828442103
PE(C38:2)a	-0.506519056787034	0.00428738045424697	-0.0477538775766658	0.802133034145802
PE(C38:2)b	-0.15266987490955	0.203710372978074	-0.0165310408054663	0.891165257098891
PE(C38:3)a	0.00404498016133611	0.989536300088406	0.355827595424327	0.232775612313319
PE(C38:3)b	-0.250739747742445	0.0648279675815869	0.108035177683036	0.432389463028205
PE(C38:3)c	-0.426503817679744	0.000355735056205037	-0.0738490496416303	0.555663395884437
PE(C38:3)d	-0.0552007081914196	0.545912937824389	0.102235973912464	0.2624806081622
PE(C38:4)a	-0.268786495630861	0.0234196287083579	-0.107432780260256	0.372520888477192
PE(C38:4)c	-0.119853348770112	0.244775368030423	0.120957697875373	0.240423138219461
PE(C38:4)d	-0.348505604918781	6.35845601398931e-05	-0.0389532407580842	0.664974265613447
PE(C38:4)e	0.339638945517044	0.000204453208880281	-0.0626964421998828	0.505631733443901
PE(C38:5)c	-0.604218737535135	1.51460048943776e-08	-0.0928319384470334	0.434710943988252
PE(C38:5)d	0.0371734231951982	0.67941985211757	-0.105796046410764	0.238384484659213
PE(C38:5)e	-0.265160862968633	0.00435593498687591	0.0169133343544857	0.858245825843676
PE(C38:6)b	-0.00964044598630409	0.942742901352473	0.33565954587675	0.00999900192622906
PE(C38:6)c	0.233209039819829	0.0615423665671579	-0.303341447403129	0.0140359503275022
PE(C38:6)e	-0.0356718464662705	0.690517173264906	-0.0106278334444089	0.90560119003032
PE(C38:7)a	0.443952340556135	0.0203537559243396	0.201440152709667	0.313664968202955
PE(C38:7)b	-0.158976309225086	0.132282203699605	-0.081545654095968	0.442235670598512
PE(C38:7)c	-0.0767292804705601	0.410931059371707	0.105441185423922	0.257873031677986
PE(C40:2)	-0.440050864886771	0.000345026145138725	-0.228842661806516	0.0736048786294177
PE(C40:3)a	0.438728469231296	0.101844995683014	0.0100808091544402	0.971556529612575
PE(C40:3)c	-0.227560815348114	0.253643343598441	-0.242871254657698	0.222215170163634
PE(C40:4)b	-0.189547508805357	0.0643630757619251	-0.130638812010007	0.204558356611312
PE(C40:4)c	-0.206758890114311	0.281866670879187	0.0883623292348794	0.648528093201554
PE(C40:4)d	-0.196860392856458	0.0392724904842825	0.147597876866293	0.123858829426313
PE(C40:5)b	-0.244471034537942	0.0309981005530974	0.0580684015541803	0.613563937009605
PE(C40:5)c	-0.371840151419176	0.00664215578378854	-0.0205578591825063	0.88498219633276
PE(C40:5)d	0.132200488141305	0.157174007210018	-0.127972147453428	0.170995615865421
PE(C40:6)a	-0.0936988000823486	0.476409671695456	0.336858325073462	0.0084931859297388
PE(C40:6)b	-0.432899821962795	3.20827764064773e-06	0.150228304161122	0.12246710786783
PE(C40:6)c	0.155787457294584	0.0978949749859126	0.0921880980319885	0.329296818028679
PE(C40:7)b	-0.324135956755359	0.000322925241137303	0.0389115231746976	0.674373447645534
PE(C40:7)c	-0.217882673815288	0.0154811509070221	-0.0823723786543458	0.365059408488817
PE(C40:8)a	-0.389907670034302	0.00110787678910883	0.0137093152556843	0.912322978910522
PE(C40:8)b	-0.553373273918593	2.16709519371032e-07	-0.0926918138718931	0.425803753281441
PE(C40:8)c	0.479158985029469	2.36014149503556e-08	-0.242719705111103	0.00706565802610241
PE(C40:9)c	0.0635699207246497	0.48666154911677	0.0611372682952617	0.503522495067174
PE(C42:7)a	-0.527556951259667	0.0779437677425498	0.391547152508954	0.208140906237398
PE(C42:7)b	-0.190925443265299	0.0918966024768014	-0.118487402966563	0.298329715379915
PE(C42:7)c	0.255290687097674	0.0065955891972452	-0.0976843701276155	0.305528552897984
PE(C42:8)a	-0.0311488521841789	0.826486102810495	0.0309838931482388	0.827390929619676
PE(C42:8)b	0.359618750605428	0.00648554734982486	0.0462493757333449	0.735006168437013
PE(C42:9)c	-0.0981759804471405	0.288127825176267	0.0703237452015905	0.447263162491134
PG(C34:1)	0.114080962670439	0.27889509041052	0.285895131365531	0.00573378450866179
PG(C34:2)a	0.113206735081126	0.269568533821607	0.012604555526472	0.902474526659142
PG(C34:2)b	-0.0811244979848597	0.605053504004543	0.0303379276184068	0.846863984792552
PG(C36:2)a	0.0700978121105293	0.439153736683804	0.0729673444268951	0.42060317538959
PG(C36:2)b	0.123105478317905	0.279758275175815	-0.0427048719010448	0.708635173935303
PG(C36:3)a	0.00997603086484682	0.912795948472568	0.0322158487663539	0.723537643462729
PG(C36:3)b	-0.401917902011657	0.0204192955673324	-0.0676960793054567	0.708166610179559
PG(C36:4)a	-0.193934160346549	0.545877710084141	0.201670654343752	0.529648248714967
PG(C36:4)b	0.11792640627982	0.61068332323731	-0.181241778538233	0.431726043810254
PG(C36:4)c	-0.519904449635157	0.290408577440148	0.433966059376486	0.389914574305057
PG(C38:4)a	0.10593983336857	0.249481466067033	-0.0138412902919978	0.880729993851396
PG(C38:4)b	-0.0250801805042747	0.909562696355543	0.0064188343076723	0.976811055046078
PG(C38:5)	0.102793594772456	0.250135428448162	-0.0490535492734748	0.583918858055963
PG(C38:6)	0.0608636940690412	0.54543163148508	-0.0738165701319573	0.463183388776504
PG(C40:6)a	0.132010687611976	0.165296307410306	-0.0400036526025161	0.67537901200327
PG(C40:6)b	-0.075813215398539	0.690500804709502	-0.16581272796003	0.381199977497426
PG(C40:7)a	-0.176622406854038	0.0478830102327299	0.044853194935402	0.61798424436631
PG(C40:7)b	-0.954246313511774	0.193320591633053	-0.710056297110472	0.497338933326811
PG(C40:8)a	0.286477398451163	0.019701032676632	-0.0848918627257674	0.497953999141514
PG(C40:8)b	0.211582216989969	0.245036652042254	-0.149492300705868	0.414148614623121
phospholipids (liver)	0.145181212201157	0.0251016431629249	-0.0197792183782308	0.761461518953175
PI(C34:1)	0.20036742133416	0.0826594477843094	-0.0810196691812687	0.48658399288662
PI(C34:2)	-0.118618616560541	0.628628302902342	-0.543167865923486	0.0162451072278157
PI(C36:1)	0.0288970236038505	0.778731981042637	0.0504127874113071	0.623862329646972
PI(C36:2)a	0.0436922293268877	0.738117515819208	-0.147707390174853	0.255952415751137
PI(C36:2)b	-0.148405847585673	0.293725944167477	-0.312418036036831	0.0241406964880222
PI(C36:3)a	0.361977964644686	0.0384511806243983	-0.308510898198702	0.0806686351425503
PI(C36:3)b	0.321525140947619	0.0166810169066232	-0.438796363131165	0.000804725496333026
PI(C36:3)c	0.0833665259094641	0.623745260507718	0.0610332177670337	0.71971243220918
PI(C36:4)	0.0635803641142203	0.527608533502707	-0.101711517493149	0.311493954582878
PI(C38:2)a	0.361366151846005	0.00181623204843206	0.146136642396093	0.220614057512643
PI(C38:3)a	-0.142580504302117	0.253435761942001	0.0731473892167685	0.559435081197285
PI(C38:3)b	-0.0363092582522036	0.7429860090693	0.0386857607765461	0.726804801255794
PI(C38:4)a	-0.0463346440968084	0.785379593948042	-0.0164290713800802	0.923115104896538
PI(C38:4)b	0.28082401180932	0.00144666472527116	0.0651376546212684	0.468665880132564
PI(C38:5)a	-0.137782306489788	0.262512991154913	-0.156950139522578	0.201183367983052
PI(C38:5)b	-0.147160460882295	0.34046154069022	0.0681826242508958	0.6601076168968
PI(C38:5)c	-0.637733472214904	0.00440837723199305	-0.0652460094026	0.797012023879362
PI(C38:6)	0.115997438849845	0.45335969483146	0.0707039801452743	0.64834179341452
PLT	0.121285025615364	0.0209907399944364	0.138488504179706	0.00832648286776158
PS(C34:0)a	-0.0142489726304195	0.878809043569616	-0.175334089681673	0.0586455908942553
PS(C34:0)b	0.030527752077525	0.733323289555868	0.0365061348453508	0.683661780364663
PS(C34:1)a	0.940152055885348	0.0598479441146515	0.0825188463156324	0.917481153684368
PS(C34:1)b	0.0337169317343447	0.752393157593101	-0.218037692802696	0.0389720465667754
PS(C36:0)a	-0.00729667957125128	0.966817183563466	0.0975701817052546	0.577115704972953
PS(C36:0)b	0.464113564674741	3.59147076198321e-06	-0.131105883961263	0.215443231783623
PS(C36:0)c	-0.0237358350086016	0.832366657600249	0.0816096164875333	0.466076043679011
PS(C36:1)a	1	NA	1	NA
PS(C36:1)b	-0.178962016976195	0.138249949252393	-0.0379026233065871	0.755406735593444
PS(C36:2)	0.2487707008033	0.00533500713237243	-0.0421565341755451	0.642011840642887
PS(C38:0)a	-0.245897666489842	0.0730815256056476	0.0911731592459937	0.51203388334333
PS(C38:0)b	0.145801647667011	0.382424050195244	0.200454933878011	0.227546448588674
PS(C38:1)a	-0.161546255658659	0.346565221552239	-0.0679613557150051	0.693704206189234
PS(C38:1)b	0.169752356099019	0.288664549223336	-0.270417356142456	0.0872676514473183
PS(C38:3)a	0.204209061505129	0.34997473998962	-0.0764664010169869	0.728758397159679
PS(C38:3)b	0.364742648496413	0.199760875997297	0.286923132593157	0.319932443550343
PS(C38:4)b	0.150468515781581	0.463130926538216	-0.239287531140145	0.239066035632191
PS(C38:4)c	-0.019399551885247	0.909266888698722	0.180750031724214	0.284361956626853
PS(C38:4)d	-0.286782038132726	0.0138982159469991	-0.040944495738357	0.730894256238866
PS(C38:5)	-0.566838822978672	0.00737544776419063	0.0691058961649396	0.765972336292764
PS(C38:6)	0.248165131017116	0.0220188632625446	0.213727535118224	0.0495239374761305
PS(C40:1)	-1	NA	1	NA
PS(C40:2)a	-0.0437253354711426	0.944344919054561	-0.0783570079987587	0.900334945201929
PS(C40:3)a	0.0117162816267143	0.963198178965378	-0.447098166289186	0.0628480592624105
PS(C40:3)b	-0.0543058395380818	0.62582851321597	-0.0808404169147925	0.467524846179981
PS(C40:4)a	-0.199230714811136	0.179407328502492	-0.115114028827001	0.44100464577727
PS(C40:4)b	-0.300938498575969	0.317729505470086	0.434611670557058	0.1377913175142
PS(C40:6)a	-0.109122083553065	0.314362728583049	-0.132993048723711	0.219447707040889
PS(C40:6)b	-0.640070863885213	6.03860007977781e-05	-0.356154038555273	0.0419199637759601
PS(C40:6)c	-0.227481393657333	0.029200513440378	-0.098749776391938	0.349007688668957
PS(C40:7)a	-0.182228790433898	0.0950780351172912	0.0516795128947115	0.638554371200802
PS(C40:7)b	0.783368816205035	1.62160449946808e-05	0.0160855793537636	0.943359340193285
PS(C40:8)a	0.246757730520201	0.39506461844762	0.0174712084865313	0.952728944684345
PS(C42:3)	NA	NA	NA	NA
PS(C42:4)b	-0.178064732434617	0.41629114344489	0.059097393078262	0.78881507387758
PS(C42:5)a	0.447710350353942	0.313769460379475	0.570370346035329	0.181196221893368
PS(C42:5)b	0.122015465420858	0.47837937589516	-0.13242101577114	0.441367753652386
PS(C42:8)	-0.0796866983223015	0.586253125509108	-0.100603485243303	0.491583321850505
RANTES	-0.264438817756598	6.03309361594718e-07	0.157673013432748	0.00327482116492601
RBC	0.00804178903584162	0.878809340213107	0.157093695890287	0.00272467493706807
RBC Time	0.314940112151985	5.79651040424642e-10	-0.037848599992933	0.467943567538318
RDW %	-0.0544441977903739	0.301578027012172	-0.030368321108476	0.564661662437433
RDWa	0.0396190012151252	0.45235724446822	0.176911615868672	0.000722125017807661
Spleen	0.112379358780561	0.0320744761410324	-0.0174444324228528	0.740116503001029
SPM(C32:0)b	0.366893402466556	0.122311885440697	-0.491563520849886	0.0325554734253288
SPM(C33:2)	0.118521104909386	0.618714095622498	-0.341208988876252	0.140943699062647
SPM(C34:0)	0.0508486881745815	0.680484788347723	-0.0686689054600378	0.57792552045097
SPM(C34:1)a	0.139010560682383	0.119077374662356	-0.183267203428692	0.0391698968646875
SPM(C36:1)a	-0.0881398195550431	0.324435646823776	-0.276227531754658	0.00166915001396028
SPM(C36:3)a	0.469886825713478	2.61266187198793e-06	-0.291097915445295	0.00511966517438889
SPM(C36:4)a	0.274455970543319	0.00179279568088499	-0.164563569622982	0.0644828747419368
SPM(C36:6)b	0.220412437770201	0.128048741925205	-0.254795731781349	0.077259013933397
SPM(C36:6)c	0.187591110916862	0.0717632149533402	-0.174343486810459	0.0946436382229538
SPM(C38:4)	0.339823767115386	0.000120339781491825	-0.296384563743098	0.000872777010952033
SPM(C40:1)	0.253946621641841	0.0157262452024878	-0.316007151983642	0.00241210410946125
SPM(C40:7)	0.114551801294078	0.331130463880024	-0.107312700537483	0.362793884846418
TAG(C48:0)a	-0.026638611521185	0.881123719269643	0.0767362725779587	0.666216706461033
TAG(C48:0)c	0.347173047808261	0.00121438920689508	-0.345253421723948	0.00129810302312367
TAG(C48:1)	0.14193818386563	0.115829569189891	-0.215047761581059	0.0164600735439575
TAG(C48:2)	0.196177892006147	0.0270719068197992	-0.169171512859473	0.0572569452830535
TAG(C48:3)a	0.19262902175062	0.0358298470909205	-0.100215250592809	0.278181883960863
TAG(C49:0)a	-0.480117535252977	0.00971768119743236	-0.00634816353064296	0.974424156998106
TAG(C49:0)b	-0.645225032815186	7.39074223128985e-07	-0.00507358768278516	0.972698150934557
TAG(C49:1)b	-0.339589433983042	0.0209487688142065	0.0581039619987632	0.70130513028313
TAG(C49:2)a	0.266834507360979	0.0206583168766974	-0.265863126845037	0.0211425278884382
TAG(C49:2)b	0.0406760045592697	0.77244036305769	-0.146554938353247	0.295024949153446
TAG(C49:3)	0.145895506320945	0.118123291240493	-0.113569773833856	0.224797762583123
TAG(C50:0)b	0.332840515004515	0.06268895453386	-0.0240483795130156	0.896056575333848
TAG(C50:0)d	0.453158332837869	3.94628069438086e-05	-0.256790233010273	0.0251405412011236
TAG(C50:1)	0.27795844386272	0.00300386580188723	-0.256304997043329	0.00637640492626668
TAG(C50:2)a	0.123155977550574	0.19577957952545	-0.186754786726934	0.0486510553415848
TAG(C50:3)a	0.130997041206109	0.143716074232786	-0.250353781762705	0.00469308375179438
TAG(C50:4)a	0.176421561641696	0.0559986737057426	-0.126906758585562	0.170865222317272
TAG(C50:4)b	0.383077133112986	0.0134302733416444	-0.271782166131467	0.0856215889778055
TAG(C50:4)c	0.250335278665339	0.0138957107515446	-0.100004249125128	0.332328172925851
TAG(C50:5)a	0.362987779898733	0.00137100108239532	0.0794587641628702	0.497994990017462
TAG(C50:5)b	-0.6807531249631	0.3192468750369	0.143423165113543	0.856576834886457
TAG(C51:0)a	-0.33735303827671	0.41381597531123	0.434952565146283	0.281483692043511
TAG(C51:1)a	0.173292834554793	0.189330128961781	-0.253469692642599	0.0527401322268033
TAG(C51:1)b	-0.412515791023033	0.00663167370717315	-0.212179490147768	0.177336782970823
TAG(C51:1)c	-0.37354462900047	0.000546861881854217	0.274091800807529	0.0127089741574599
TAG(C51:2)a	-0.021129887058464	0.821103419830579	-0.155113839911492	0.0949348057943743
TAG(C51:3)a	-0.146489771649982	0.281333305252254	-0.138521058321292	0.30861352352124
TAG(C51:3)b	0.169202220356099	0.290253131634371	-0.385043347174886	0.0129219270315296
TAG(C51:4)a	0.0819640877617996	0.367449134447303	-0.151000841062386	0.0954836088176629
TAG(C52:0)c	0.231339587227844	0.0100383158204289	-0.14465148486823	0.110424109036678
TAG(C52:1)b	0.253844587852293	0.00478283413114408	-0.142810154265037	0.116600011466995
TAG(C52:2)	0.099263621410356	0.304451717100738	-0.155735811974317	0.105863762284935
TAG(C52:3)	0.0265796977304943	0.777006727799809	-0.212556690903317	0.0219775315988303
TAG(C52:4)a	-0.147646977911564	0.197046142145606	-0.105162522974614	0.359499409396303
TAG(C52:4)b	0.359532361536039	0.000843269729042479	-0.343136229957652	0.00149466029591279
TAG(C52:4)d	0.583167555067948	6.1651879130959e-08	-0.332633543148208	0.00403603390984635
TAG(C52:4)e	0.158864570293124	0.265500969032725	-0.361351142678955	0.00918018880045347
TAG(C52:5)a	-0.0247457752131607	0.83423032335917	-0.0591702230009264	0.616529462171859
TAG(C52:5)b	0.120950027818594	0.256137404520795	0.121621774895664	0.253486441248997
TAG(C52:5)c	-0.0815011649370027	0.554164553198197	-0.194968015403573	0.153741285353638
TAG(C52:6)a	0.0995227208814976	0.465526519990397	0.161080092337821	0.235626532459755
TAG(C52:6)b	-0.171241595998225	0.22019460126379	-0.225333680721848	0.10474410427861
TAG(C52:6)c	0.141039906151287	0.165977685715004	-0.240832515608925	0.0169033339673296
TAG(C53:0)b	0.324186298740008	0.00182606686094822	-0.383135674138042	0.000193603754335997
TAG(C53:1)a	-0.0725838820664778	0.591568648768033	-0.172577903604744	0.199238070106225
TAG(C53:1)b	0.250819540788111	0.00445149355469986	-0.263833212652156	0.00272522361543077
TAG(C53:1)d	-0.457646305460175	0.000126640373180602	-0.00234358522752329	0.985217648687016
TAG(C53:1)e	0.582372780534288	8.4999168666328e-07	-0.291087742175565	0.0228481334581537
TAG(C53:2)a	0.229219977574765	0.00953511810316219	-0.194996747837355	0.0280269972944274
TAG(C53:2)b	-0.375179524903633	2.06318663378132e-05	0.0653444813060735	0.474554640299494
TAG(C53:2)c	0.340033441554082	0.167394325457914	0.0302993819390695	0.90500022041323
TAG(C53:3)a	0.343010604979394	0.0103562652825123	-0.0362371336284017	0.792816253179887
TAG(C53:3)b	0.0547071355674706	0.549514398474134	-0.214060357137268	0.0179065069778799
TAG(C53:4)a	-0.217079596752456	0.098636014954374	-0.096252561980773	0.468330869964937
TAG(C53:4)b	0.338274920672521	0.00939868945341151	-0.411621033652057	0.0013265812654509
TAG(C53:5)a	-0.0442855460496441	0.743590951211553	-0.0526778332385634	0.697151697709071
TAG(C53:5)b	0.105642753062578	0.438399051402139	-0.289821862684907	0.0302616708997513
TAG(C54:0)e	0.185125150256176	0.0599185495029698	-0.0556848338135911	0.574491797779036
TAG(C54:1)a	-0.0889417644281894	0.794824748348023	-0.0672748652964946	0.844194261439925
TAG(C54:1)b	0.460440298660431	0.00471641295375453	-0.320082848173803	0.0570237572462134
TAG(C54:1)e	0.115523574625017	0.208948193012182	-0.122352898272357	0.183094358685915
TAG(C54:2)b	0.108487643670475	0.248458771039182	-0.137265463194911	0.143505305597021
TAG(C54:3)a	-0.260475964399547	0.19873211877088	-0.311413557036719	0.121476337292806
TAG(C54:3)b	-0.186475184655561	0.106767886058867	-0.0394325733232095	0.735212866155407
TAG(C54:3)c	0.402464734677001	6.35479606739629e-05	-0.212035311140451	0.041310302682575
TAG(C54:4)a	-0.459625263660907	0.00421105277013872	0.129539432263528	0.444783172033522
TAG(C54:4)b	-0.436351771295738	0.002167873362149	0.102630501800146	0.492417364385737
TAG(C54:4)c	0.22427871541634	0.13857670507192	0.118408586266108	0.438523943903382
TAG(C54:4)d	0.480025076811623	1.50572122113623e-05	-0.227272575448667	0.0514923737541941
TAG(C54:4)e	0.431936703496536	0.000365340746079346	-0.497254866428362	2.91523142275361e-05
TAG(C54:5)a	-0.0616143009450316	0.507453585637649	-0.138817227987124	0.133832875388949
TAG(C54:5)b	-0.00848893453157196	0.937799677747913	-0.196304973008949	0.0684091475326253
TAG(C54:6)a	-0.150711989636653	0.104808627418615	0.209084074980812	0.0236742684382795
TAG(C54:6)b	0.253641132595043	0.0147029729590627	-0.0855830019221049	0.417279886796457
TAG(C54:6)c	0.0383059733232573	0.745915768390547	-0.227933125150361	0.0507998179942999
TAG(C54:7)a	0.337849537801903	0.10638664147246	-0.116215484552167	0.588657786402882
TAG(C54:7)b	0.0748282320403052	0.426734281639465	-0.083170781695871	0.376860255899174
TAG(C55:0)d	0.47900348254596	6.07714249308783e-06	-0.33227019253859	0.00244105614750089
TAG(C55:1)b	0.281885059614123	0.00357739245183936	-0.356043368056452	0.000193303299629019
TAG(C55:1)d	0.407159000126735	0.0283688277160016	-0.180749089094747	0.348086190671957
TAG(C55:2)a	0.0622384592920179	0.490492736679475	-0.10512147058808	0.243322578257155
TAG(C55:2)b	0.118156281718986	0.196788791449328	-0.193316282319354	0.0336292240992945
TAG(C55:3)a	0.207814662227917	0.0200427955810671	-0.316786702820285	0.000318999236770358
TAG(C55:3)b	-0.203733687756416	0.0982000966007054	-0.23586538290682	0.0546668515995526
TAG(C55:3)c	0.448763992128167	0.000286271158628144	-0.2429556120319	0.0592055846117876
TAG(C55:4)a	-0.427922139973445	0.000103574704630265	-0.0304548751742751	0.7926042705586
TAG(C55:4)c	0.315646914507935	0.293454581971776	0.178740608733269	0.559045218342618
TAG(C55:5)a	-0.16521547398905	0.128462447358097	0.0568366527506408	0.603210563884392
TAG(C55:5)b	0.355384499681172	0.00293962063288851	-0.386200127351786	0.00114258386691793
TAG(C55:6)a	-0.059091241606206	0.63742695388688	0.105025860304086	0.401325537193137
TAG(C55:6)b	0.162859550716464	0.279515358936258	-0.592241033755301	1.4530137628991e-05
TAG(C55:7)	-0.438143729429981	0.177692789137046	0.253918182598563	0.451192459428301
TAG(C56:0)b	-0.141259695502589	0.820742527758685	-0.978835447406655	0.00368437588154599
TAG(C56:1)a	-0.00389605426602391	0.974845150609355	-0.113926370095675	0.354934676518991
TAG(C56:1)b	0.20669680808581	0.12291191628007	-0.412950857892759	0.00141085346991056
TAG(C56:2)a	-0.0967941905547104	0.303441471530456	-0.0918450567244044	0.328948457241474
TAG(C56:2)b	-0.591862611782203	0.00231413115570639	0.486362659282897	0.0159573132274483
TAG(C56:2)c	0.413447080772491	0.0135590748137354	-0.317052162457001	0.0634837679927893
TAG(C56:3)a	0.260069493609462	0.00353359122481475	-0.29341814833694	0.000941708166995296
TAG(C56:3)b	-0.0260181376996153	0.797214480137879	-0.0933846278093397	0.355420192669466
TAG(C56:3)c	0.242173743121017	0.0695259671022606	-0.302198805648372	0.0223299252232568
TAG(C56:4)a	-0.280011983559517	0.0124422557979715	0.241425531968198	0.0320770044293416
TAG(C56:4)b	0.561993367498384	1.48010398798019e-08	-0.360796151604981	0.000596922697188969
TAG(C56:4)c	0.493660209269299	1.2166212173784e-05	-0.357912088230051	0.00218037374635137
TAG(C56:5)a	-0.341019327743547	0.000483447307259862	0.110354906485687	0.271939176536166
TAG(C56:5)b	0.0431172072158774	0.754610023853839	-0.313280557248728	0.0198617675802082
TAG(C56:6)a	-0.376035821486808	6.56330074872008e-05	0.309882141767144	0.0011616179670587
TAG(C56:6)c	0.182651162959241	0.173859546707336	-0.460229735249782	0.000315698221098521
TAG(C56:7)a	0.132075983607829	0.249038136581599	0.0393902780570958	0.732048533021497
TAG(C56:7)b	-0.187139873810849	0.13242425488893	-0.26746796804494	0.0299215866088124
TAG(C56:7)c	-0.0530604492166882	0.621417034462481	-0.241287429347747	0.0227331507693327
TAG(C56:8)a	-0.0946692038542938	0.374781630955008	0.234286948533823	0.026242503728432
TAG(C57:0)	0.227768158842864	0.0349329974973479	-0.128718794632179	0.237546057316514
TAG(C57:1)c	0.322481313351204	0.00127557511612193	-0.235569825509806	0.0201894730051343
TAG(C57:2)	-0.16554233772459	0.0661462843598795	0.0776453017675746	0.391356539560836
TAG(C57:3)	-0.0448554367643751	0.620826423577938	0.0156469052201385	0.863058220122793
TAG(C57:4)a	-0.0561486906313117	0.571303506883782	-0.224205119169245	0.0221358598547428
TAG(C57:4)b	0.250394362194973	0.0143908897878872	-0.143627633996476	0.164958143285385
TAG(C57:4)c	0.131321303814079	0.165607844651817	-0.224725090407897	0.0167115957008996
TAG(C57:5)a	0.200533222184673	0.234021001999508	-0.105848396445186	0.53295102026826
TAG(C58:1)a	-0.247226087287603	0.0390797187786587	0.0862656286330658	0.477654679768437
TAG(C58:1)c	-0.133179226437274	0.775907641730232	-0.141951530369514	0.761436187610265
TAG(C58:10)a	0.234290032388077	0.13048120131444	0.0152000727723396	0.922931320727227
TAG(C58:10)b	0.187431573183161	0.0877728318498639	-0.248411527443394	0.022699459486289
TAG(C58:2)a	-0.166826633448582	0.0787368104717663	-0.0380810685028163	0.69016170374627
TAG(C58:2)b	0.199246252731344	0.0415793225061694	-0.14389547436382	0.143064861550449
TAG(C58:3)a	-0.345831648954409	8.35028670804171e-05	0.0309343894584571	0.733055605198529
TAG(C58:4)a	0.0789887982461637	0.451681249865154	0.138420018577269	0.185768844434729
TAG(C58:4)b	0.47021228994431	1.59664474282727e-05	-0.434736936111074	7.78983185152963e-05
TAG(C58:5)a	-0.165927704279659	0.126801109114071	0.174743534548417	0.107572712399403
TAG(C58:5)b	0.358851746621297	0.00211831957646205	-0.48015924407356	2.26067318465187e-05
TAG(C58:6)a	0.168337980939445	0.29276012063309	0.422137714250883	0.00597378382991361
TAG(C58:6)b	0.00973028939739137	0.950620957861946	0.0878158599794956	0.575505210478484
TAG(C58:6)c	0.391574267365692	0.00180445414625661	-0.457538435339686	0.000209510395979023
TAG(C58:6)d	0.307832895579108	0.0396721345090985	-0.080282850028641	0.600107282682201
TAG(C58:7)b	0.160829685175888	0.395872070227096	0.388145325924093	0.0340462587980789
TAG(C58:7)d	-0.0247785579215232	0.835161839962998	-0.0208120387224542	0.861261990620638
TAG(C58:7)e	0.229580632104973	0.0113057610089312	-0.0822291607353966	0.369904890090194
TAG(C58:8)b	-0.0690938925867201	0.629967320287188	-0.0182166746296949	0.899036663483203
TAG(C58:8)c	-0.401106052658661	0.000768632665633682	0.407219899464757	0.000626149349578816
TAG(C58:8)d	0.231630802273485	0.0633724867749312	-0.489606451415283	3.4860625673664e-05
TAG(C58:9)a	0.133564425987008	0.204339614193515	-0.0118570076675616	0.91068276541833
TAG(C58:9)b	0.35016760808885	0.00135235101580647	-0.31038998498363	0.00480084720082129
TAG(C60:10)a	0.0880097613833949	0.626236895306438	-0.00440968069425934	0.980569433290036
TAG(C60:10)b	0.099447815470608	0.383215471892372	-0.188735801883086	0.095755349452911
TAG(C60:8)	-0.0356851900563375	0.7112991235304	0.0841338680280537	0.382186840248766
TAG(C60:9)a	0.414488764363747	0.487783177601935	-0.0703888343058209	0.910452214307199
TAG(C60:9)b	0.461488702363639	0.0719605877498553	0.140391509641606	0.604044130306326
TAG(C60:9)c	0.256733394302089	0.149229895876166	-0.31228840772168	0.0768372283274786
TNFa	-0.147809690503983	0.00587610674048517	0.0917501589404673	0.0883677006803154
total cholesterol	0.00813206495498396	0.877121825266206	-0.0711094507309739	0.175822608339419
total cholesterol (liver)	0.156905534784952	0.0153970414927654	-0.133157916929992	0.0401119387180624
total cholesterol (pre-bleed)	-0.102978765678732	0.0578427744216406	-0.00234848779416451	0.965586299483586
total liver weighed	-0.174490343893636	0.137040928672675	-0.264760540194828	0.0226298435609498
triglycerides	0.150623635089062	0.00397320314996768	-0.16316260797909	0.00178900896616559
triglycerides (liver)	0.293727773562456	4.0336671345289e-06	-0.118741285006271	0.0674472931831365
triglycerides (pre-bleed)	-0.0758470898668071	0.162891777087656	-0.0854765640313355	0.115675758130358
unesterified cholesterol	0.0898537276200362	0.104825231395022	-0.111992152417978	0.0429922272595051
unesterified cholesterol (liver)	-0.0196960196908969	0.762434833930539	-0.0200517874317629	0.758275453710093
unesterified cholesterol (pre-bleed)	-0.0488895630352901	0.375276478251434	-0.0184525938922421	0.738021917678241
VLDL+LDL	0.0192105448417864	0.714897239080061	-0.0812649103199885	0.121703296570543
VLDL+LDL (pre-bleed)	-0.0924129700907558	0.0888720115577177	-0.0360868288016835	0.507219260434678
WBC	-0.0148553975097426	0.778187951012188	-0.0100380228005821	0.849050021071311
WBC Time	0.112650584089329	0.033605019982456	-0.100592335718621	0.0579455886285308
